instant,dteday,season,temp,hum,windspeed
8422,2011-12-22,1,0.46,0.63,0.0
8423,2011-12-22,1,0.46,0.63,0.0
8424,2011-12-22,1,0.48,0.59,0.0
8425,2011-12-22,1,0.46,0.63,0.0
8426,2011-12-22,1,0.44,0.67,0.1642
8427,2011-12-22,1,0.44,0.62,0.0896
8428,2011-12-22,1,0.44,0.62,0.0
8429,2011-12-22,1,0.42,0.71,0.0
8430,2011-12-22,1,0.42,0.71,0.0
8431,2011-12-22,1,0.36,0.93,0.1045
8432,2011-12-22,1,0.4,0.87,0.0
8433,2011-12-23,1,0.4,0.87,0.194
8434,2011-12-23,1,0.4,0.87,0.194
8435,2011-12-23,1,0.38,0.94,0.1343
8436,2011-12-23,1,0.38,0.94,0.1343
8437,2011-12-23,1,0.38,0.94,0.2836
8438,2011-12-23,1,0.36,0.93,0.194
8439,2011-12-23,1,0.38,0.82,0.2537
8440,2011-12-23,1,0.38,0.82,0.2239
8441,2011-12-23,1,0.4,0.76,0.2537
8442,2011-12-23,1,0.4,0.66,0.2985
8443,2011-12-23,1,0.4,0.62,0.3582
8444,2011-12-23,1,0.4,0.58,0.4478
8445,2011-12-23,1,0.4,0.54,0.5224
8446,2011-12-23,1,0.4,0.5,0.4627
8447,2011-12-23,1,0.4,0.54,0.4179
8448,2011-12-23,1,0.38,0.54,0.3582
8449,2011-12-23,1,0.38,0.5,0.2985
8450,2011-12-23,1,0.36,0.53,0.2239
8451,2011-12-23,1,0.36,0.5,0.2537
8452,2011-12-23,1,0.34,0.53,0.194
8453,2011-12-23,1,0.32,0.61,0.3284
8454,2011-12-23,1,0.32,0.61,0.2239
8455,2011-12-23,1,0.32,0.66,0.194
8456,2011-12-23,1,0.32,0.66,0.1343
8457,2011-12-24,1,0.32,0.7,0.1642
8458,2011-12-24,1,0.32,0.66,0.0
8459,2011-12-24,1,0.32,0.66,0.0896
8460,2011-12-24,1,0.32,0.7,0.0896
8461,2011-12-24,1,0.32,0.66,0.1642
8462,2011-12-24,1,0.32,0.66,0.1642
8463,2011-12-24,1,0.3,0.75,0.1642
8464,2011-12-24,1,0.3,0.7,0.3582
8465,2011-12-24,1,0.28,0.7,0.194
8466,2011-12-24,1,0.3,0.45,0.4179
8467,2011-12-24,1,0.3,0.42,0.4925
8468,2011-12-24,1,0.32,0.39,0.3582
8469,2011-12-24,1,0.34,0.39,0.2836
8470,2011-12-24,1,0.34,0.39,0.2985
8471,2011-12-24,1,0.34,0.39,0.2985
8472,2011-12-24,1,0.32,0.39,0.2239
8473,2011-12-24,1,0.32,0.42,0.194
8474,2011-12-24,1,0.28,0.45,0.1343
8475,2011-12-24,1,0.3,0.42,0.0896
8476,2011-12-24,1,0.3,0.52,0.0896
8477,2011-12-24,1,0.26,0.56,0.1343
8478,2011-12-24,1,0.26,0.56,0.1642
8479,2011-12-24,1,0.24,0.52,0.0
8480,2011-12-24,1,0.24,0.56,0.0
8481,2011-12-25,1,0.24,0.6,0.194
8482,2011-12-25,1,0.22,0.69,0.1343
8483,2011-12-25,1,0.22,0.75,0.0896
8484,2011-12-25,1,0.22,0.72,0.0
8485,2011-12-25,1,0.2,0.75,0.1045
8486,2011-12-25,1,0.2,0.75,0.1045
8487,2011-12-25,1,0.22,0.8,0.1045
8488,2011-12-25,1,0.2,0.8,0.1642
8489,2011-12-25,1,0.24,0.87,0.1642
8490,2011-12-25,1,0.26,0.81,0.2537
8491,2011-12-25,1,0.3,0.7,0.1642
8492,2011-12-25,1,0.3,0.75,0.2985
8493,2011-12-25,1,0.32,0.7,0.2537
8494,2011-12-25,1,0.34,0.61,0.2537
8495,2011-12-25,1,0.34,0.61,0.194
8496,2011-12-25,1,0.36,0.57,0.1045
8497,2011-12-25,1,0.34,0.61,0.1343
8498,2011-12-25,1,0.32,0.7,0.194
8499,2011-12-25,1,0.32,0.57,0.1343
8500,2011-12-25,1,0.32,0.49,0.0896
8501,2011-12-25,1,0.3,0.56,0.1343
8502,2011-12-25,1,0.28,0.61,0.1642
8503,2011-12-25,1,0.26,0.65,0.1343
8504,2011-12-26,1,0.22,0.75,0.1642
8505,2011-12-26,1,0.28,0.56,0.194
8506,2011-12-26,1,0.34,0.46,0.2239
8507,2011-12-26,1,0.34,0.46,0.2985
8508,2011-12-26,1,0.34,0.42,0.3881
8509,2011-12-26,1,0.32,0.45,0.2836
8510,2011-12-26,1,0.32,0.45,0.194
8511,2011-12-26,1,0.32,0.45,0.1343
8512,2011-12-26,1,0.34,0.46,0.2985
8513,2011-12-26,1,0.34,0.42,0.5224
8514,2011-12-26,1,0.34,0.46,0.5821
8515,2011-12-26,1,0.36,0.43,0.4627
8516,2011-12-26,1,0.38,0.4,0.2985
8517,2011-12-26,1,0.38,0.4,0.3284
8518,2011-12-26,1,0.38,0.4,0.2537
8519,2011-12-26,1,0.36,0.43,0.2836
8520,2011-12-26,1,0.34,0.46,0.2239
8521,2011-12-26,1,0.32,0.49,0.0896
8522,2011-12-26,1,0.3,0.65,0.0896
8523,2011-12-26,1,0.3,0.56,0.0896
8524,2011-12-26,1,0.26,0.7,0.0
8525,2011-12-26,1,0.26,0.7,0.0
8526,2011-12-26,1,0.26,0.7,0.1045
8527,2011-12-27,1,0.26,0.7,0.1642
8528,2011-12-27,1,0.26,0.7,0.1343
8529,2011-12-27,1,0.26,0.7,0.1343
8530,2011-12-27,1,0.3,0.61,0.2239
8531,2011-12-27,1,0.3,0.65,0.2239
8532,2011-12-27,1,0.3,0.64,0.2836
8533,2011-12-27,1,0.3,0.61,0.2985
8534,2011-12-27,1,0.3,0.65,0.2836
8535,2011-12-27,1,0.3,0.65,0.1642
8536,2011-12-27,1,0.32,0.66,0.1045
8537,2011-12-27,1,0.32,0.66,0.0896
8538,2011-12-27,1,0.32,0.66,0.1045
8539,2011-12-27,1,0.3,0.81,0.0896
8540,2011-12-27,1,0.3,0.87,0.1343
8541,2011-12-27,1,0.42,0.82,0.3881
8542,2011-12-27,1,0.42,0.82,0.3881
8543,2011-12-27,1,0.44,0.88,0.3284
8544,2011-12-27,1,0.4,0.87,0.1343
8545,2011-12-27,1,0.38,0.87,0.2836
8546,2011-12-27,1,0.34,0.87,0.1642
8547,2011-12-27,1,0.32,0.93,0.0896
8548,2011-12-27,1,0.32,0.87,0.0896
8549,2011-12-27,1,0.32,0.87,0.0896
8550,2011-12-27,1,0.3,0.93,0.1343
8551,2011-12-28,1,0.32,0.87,0.1642
8552,2011-12-28,1,0.32,0.76,0.1642
8553,2011-12-28,1,0.32,0.61,0.2537
8554,2011-12-28,1,0.32,0.61,0.2537
8555,2011-12-28,1,0.32,0.57,0.3582
8556,2011-12-28,1,0.32,0.57,0.2537
8557,2011-12-28,1,0.32,0.57,0.2537
8558,2011-12-28,1,0.32,0.57,0.3582
8559,2011-12-28,1,0.32,0.57,0.3284
8560,2011-12-28,1,0.34,0.57,0.2239
8561,2011-12-28,1,0.36,0.46,0.3582
8562,2011-12-28,1,0.34,0.46,0.5522
8563,2011-12-28,1,0.34,0.39,0.4627
8564,2011-12-28,1,0.32,0.39,0.3881
8565,2011-12-28,1,0.32,0.36,0.4179
8566,2011-12-28,1,0.3,0.36,0.4179
8567,2011-12-28,1,0.28,0.38,0.2537
8568,2011-12-28,1,0.26,0.38,0.3284
8569,2011-12-28,1,0.24,0.41,0.2537
8570,2011-12-28,1,0.24,0.41,0.2239
8571,2011-12-28,1,0.22,0.44,0.1343
8572,2011-12-28,1,0.22,0.44,0.1045
8573,2011-12-28,1,0.22,0.44,0.2537
8574,2011-12-29,1,0.22,0.47,0.194
8575,2011-12-29,1,0.22,0.47,0.2239
8576,2011-12-29,1,0.2,0.51,0.1045
8577,2011-12-29,1,0.2,0.55,0.194
8578,2011-12-29,1,0.2,0.55,0.1642
8579,2011-12-29,1,0.2,0.55,0.1045
8580,2011-12-29,1,0.2,0.59,0.0
8581,2011-12-29,1,0.18,0.64,0.0896
8582,2011-12-29,1,0.2,0.64,0.0
8583,2011-12-29,1,0.2,0.64,0.1343
8584,2011-12-29,1,0.22,0.64,0.1642
8585,2011-12-29,1,0.24,0.6,0.0896
8586,2011-12-29,1,0.26,0.56,0.1045
8587,2011-12-29,1,0.28,0.52,0.1045
8588,2011-12-29,1,0.3,0.52,0.0
8589,2011-12-29,1,0.3,0.52,0.0896
8590,2011-12-29,1,0.3,0.52,0.1642
8591,2011-12-29,1,0.3,0.61,0.1642
8592,2011-12-29,1,0.3,0.56,0.1343
8593,2011-12-29,1,0.3,0.56,0.1045
8594,2011-12-29,1,0.28,0.65,0.1045
8595,2011-12-29,1,0.28,0.61,0.1343
8596,2011-12-29,1,0.28,0.65,0.1343
8597,2011-12-29,1,0.3,0.65,0.1642
8598,2011-12-30,1,0.28,0.7,0.1343
8599,2011-12-30,1,0.26,0.65,0.0896
8600,2011-12-30,1,0.24,0.7,0.1045
8601,2011-12-30,1,0.24,0.7,0.1045
8602,2011-12-30,1,0.24,0.7,0.0896
8603,2011-12-30,1,0.22,0.75,0.0896
8604,2011-12-30,1,0.24,0.7,0.0896
8605,2011-12-30,1,0.24,0.75,0.0896
8606,2011-12-30,1,0.24,0.75,0.0896
8607,2011-12-30,1,0.26,0.75,0.0
8608,2011-12-30,1,0.3,0.65,0.2537
8609,2011-12-30,1,0.32,0.66,0.194
8610,2011-12-30,1,0.32,0.57,0.1343
8611,2011-12-30,1,0.36,0.53,0.1343
8612,2011-12-30,1,0.4,0.47,0.0896
8613,2011-12-30,1,0.42,0.44,0.0
8614,2011-12-30,1,0.42,0.47,0.194
8615,2011-12-30,1,0.38,0.54,0.1642
8616,2011-12-30,1,0.36,0.62,0.1343
8617,2011-12-30,1,0.34,0.49,0.4179
8618,2011-12-30,1,0.34,0.66,0.1045
8619,2011-12-30,1,0.36,0.66,0.1045
8620,2011-12-30,1,0.34,0.71,0.1642
8621,2011-12-30,1,0.36,0.66,0.2537
8622,2011-12-31,1,0.38,0.62,0.3284
8623,2011-12-31,1,0.4,0.62,0.2836
8624,2011-12-31,1,0.4,0.62,0.2836
8625,2011-12-31,1,0.4,0.62,0.2836
8626,2011-12-31,1,0.38,0.71,0.2239
8627,2011-12-31,1,0.36,0.76,0.2239
8628,2011-12-31,1,0.4,0.71,0.0896
8629,2011-12-31,1,0.38,0.76,0.0
8630,2011-12-31,1,0.34,0.81,0.1343
8631,2011-12-31,1,0.38,0.76,0.0
8632,2011-12-31,1,0.4,0.76,0.1642
8633,2011-12-31,1,0.42,0.71,0.1642
8634,2011-12-31,1,0.52,0.39,0.2985
8635,2011-12-31,1,0.5,0.42,0.4925
8636,2011-12-31,1,0.46,0.51,0.3284
8637,2011-12-31,1,0.46,0.47,0.4925
8638,2011-12-31,1,0.44,0.51,0.3881
8639,2011-12-31,1,0.42,0.54,0.194
8640,2011-12-31,1,0.42,0.54,0.1343
8641,2011-12-31,1,0.42,0.54,0.2239
8642,2011-12-31,1,0.42,0.54,0.2239
8643,2011-12-31,1,0.4,0.58,0.194
8644,2011-12-31,1,0.38,0.62,0.1343
8645,2011-12-31,1,0.36,0.66,0.0
8646,2012-01-01,1,0.36,0.66,0.0
8647,2012-01-01,1,0.36,0.66,0.1343
8648,2012-01-01,1,0.32,0.76,0.0
8649,2012-01-01,1,0.3,0.81,0.0
8650,2012-01-01,1,0.28,0.81,0.0896
8651,2012-01-01,1,0.28,0.81,0.1045
8652,2012-01-01,1,0.26,0.93,0.1343
8653,2012-01-01,1,0.26,0.93,0.1642
8654,2012-01-01,1,0.26,0.87,0.1045
8655,2012-01-01,1,0.26,0.93,0.1045
8656,2012-01-01,1,0.3,0.81,0.1045
8657,2012-01-01,1,0.34,0.76,0.1343
8658,2012-01-01,1,0.4,0.62,0.2836
8659,2012-01-01,1,0.42,0.58,0.2836
8660,2012-01-01,1,0.44,0.54,0.2985
8661,2012-01-01,1,0.46,0.51,0.2985
8662,2012-01-01,1,0.44,0.54,0.2985
8663,2012-01-01,1,0.48,0.48,0.1642
8664,2012-01-01,1,0.46,0.59,0.2537
8665,2012-01-01,1,0.42,0.67,0.3881
8666,2012-01-01,1,0.44,0.62,0.2985
8667,2012-01-01,1,0.44,0.67,0.2537
8668,2012-01-01,1,0.46,0.55,0.4179
8669,2012-01-01,1,0.44,0.51,0.2985
8670,2012-01-02,1,0.4,0.4,0.4627
8671,2012-01-02,1,0.36,0.43,0.4179
8672,2012-01-02,1,0.36,0.34,0.4478
8673,2012-01-02,1,0.28,0.45,0.3284
8674,2012-01-02,1,0.28,0.45,0.3284
8675,2012-01-02,1,0.26,0.41,0.3881
8676,2012-01-02,1,0.24,0.32,0.3881
8677,2012-01-02,1,0.24,0.35,0.2537
8678,2012-01-02,1,0.24,0.35,0.0
8679,2012-01-02,1,0.26,0.35,0.2836
8680,2012-01-02,1,0.26,0.35,0.4925
8681,2012-01-02,1,0.28,0.36,0.2537
8682,2012-01-02,1,0.3,0.36,0.2985
8683,2012-01-02,1,0.3,0.36,0.4179
8684,2012-01-02,1,0.28,0.38,0.4478
8685,2012-01-02,1,0.26,0.35,0.4179
8686,2012-01-02,1,0.26,0.35,0.3881
8687,2012-01-02,1,0.26,0.33,0.2537
8688,2012-01-02,1,0.24,0.38,0.2239
8689,2012-01-02,1,0.24,0.41,0.2239
8690,2012-01-02,1,0.24,0.41,0.3284
8691,2012-01-02,1,0.22,0.44,0.2836
8692,2012-01-02,1,0.22,0.44,0.2537
8693,2012-01-03,1,0.2,0.51,0.2537
8694,2012-01-03,1,0.18,0.55,0.2239
8695,2012-01-03,1,0.18,0.51,0.2537
8696,2012-01-03,1,0.16,0.55,0.2836
8697,2012-01-03,1,0.16,0.55,0.2537
8698,2012-01-03,1,0.14,0.54,0.194
8699,2012-01-03,1,0.14,0.59,0.2836
8700,2012-01-03,1,0.14,0.59,0.2537
8701,2012-01-03,1,0.16,0.55,0.2836
8702,2012-01-03,1,0.16,0.5,0.2836
8703,2012-01-03,1,0.16,0.47,0.4627
8704,2012-01-03,1,0.18,0.37,0.5224
8705,2012-01-03,1,0.18,0.37,0.5224
8706,2012-01-03,1,0.18,0.34,0.6567
8707,2012-01-03,1,0.16,0.43,0.5224
8708,2012-01-03,1,0.16,0.37,0.4179
8709,2012-01-03,1,0.14,0.39,0.5821
8710,2012-01-03,1,0.14,0.26,0.4627
8711,2012-01-03,1,0.14,0.26,0.5224
8712,2012-01-03,1,0.12,0.28,0.4179
8713,2012-01-03,1,0.12,0.33,0.2537
8714,2012-01-03,1,0.1,0.36,0.2239
8715,2012-01-03,1,0.1,0.46,0.2537
8716,2012-01-03,1,0.1,0.46,0.3881
8717,2012-01-04,1,0.08,0.42,0.3284
8718,2012-01-04,1,0.04,0.38,0.2985
8719,2012-01-04,1,0.02,0.34,0.2836
8720,2012-01-04,1,0.02,0.34,0.2836
8721,2012-01-04,1,0.02,0.41,0.194
8722,2012-01-04,1,0.02,0.41,0.194
8723,2012-01-04,1,0.02,0.41,0.1642
8724,2012-01-04,1,0.02,0.44,0.194
8725,2012-01-04,1,0.02,0.44,0.1343
8726,2012-01-04,1,0.04,0.45,0.1343
8727,2012-01-04,1,0.06,0.45,0.0
8728,2012-01-04,1,0.08,0.42,0.0896
8729,2012-01-04,1,0.1,0.46,0.194
8730,2012-01-04,1,0.14,0.43,0.2537
8731,2012-01-04,1,0.14,0.46,0.2537
8732,2012-01-04,1,0.18,0.37,0.3284
8733,2012-01-04,1,0.18,0.4,0.2836
8734,2012-01-04,1,0.2,0.4,0.194
8735,2012-01-04,1,0.2,0.37,0.1343
8736,2012-01-04,1,0.2,0.4,0.1045
8737,2012-01-04,1,0.2,0.4,0.194
8738,2012-01-04,1,0.2,0.44,0.0
8739,2012-01-04,1,0.2,0.47,0.0896
8740,2012-01-04,1,0.2,0.44,0.1045
8741,2012-01-05,1,0.22,0.47,0.194
8742,2012-01-05,1,0.2,0.51,0.0896
8743,2012-01-05,1,0.2,0.51,0.0896
8744,2012-01-05,1,0.2,0.61,0.0
8745,2012-01-05,1,0.2,0.59,0.0896
8746,2012-01-05,1,0.2,0.59,0.0896
8747,2012-01-05,1,0.2,0.75,0.1343
8748,2012-01-05,1,0.2,0.69,0.0896
8749,2012-01-05,1,0.2,0.75,0.0
8750,2012-01-05,1,0.22,0.69,0.0
8751,2012-01-05,1,0.24,0.52,0.0896
8752,2012-01-05,1,0.3,0.49,0.0
8753,2012-01-05,1,0.3,0.49,0.2537
8754,2012-01-05,1,0.34,0.42,0.2985
8755,2012-01-05,1,0.34,0.39,0.2836
8756,2012-01-05,1,0.36,0.34,0.2836
8757,2012-01-05,1,0.36,0.34,0.2836
8758,2012-01-05,1,0.36,0.34,0.194
8759,2012-01-05,1,0.34,0.36,0.1642
8760,2012-01-05,1,0.34,0.34,0.0896
8761,2012-01-05,1,0.3,0.49,0.0
8762,2012-01-05,1,0.26,0.6,0.1343
8763,2012-01-05,1,0.26,0.6,0.1642
8764,2012-01-05,1,0.24,0.7,0.1045
8765,2012-01-06,1,0.22,0.75,0.0896
8766,2012-01-06,1,0.22,0.75,0.0
8767,2012-01-06,1,0.22,0.69,0.1642
8768,2012-01-06,1,0.22,0.69,0.1045
8769,2012-01-06,1,0.22,0.69,0.1343
8770,2012-01-06,1,0.2,0.8,0.1343
8771,2012-01-06,1,0.22,0.73,0.1045
8772,2012-01-06,1,0.24,0.65,0.0
8773,2012-01-06,1,0.24,0.7,0.1343
8774,2012-01-06,1,0.24,0.7,0.1642
8775,2012-01-06,1,0.26,0.65,0.194
8776,2012-01-06,1,0.3,0.56,0.1642
8777,2012-01-06,1,0.36,0.5,0.2537
8778,2012-01-06,1,0.4,0.43,0.2836
8779,2012-01-06,1,0.46,0.36,0.194
8780,2012-01-06,1,0.52,0.27,0.2537
8781,2012-01-06,1,0.52,0.27,0.2836
8782,2012-01-06,1,0.46,0.36,0.2239
8783,2012-01-06,1,0.5,0.29,0.2537
8784,2012-01-06,1,0.46,0.33,0.2836
8785,2012-01-06,1,0.42,0.41,0.194
8786,2012-01-06,1,0.4,0.43,0.2239
8787,2012-01-06,1,0.36,0.5,0.194
8788,2012-01-06,1,0.36,0.5,0.0
8789,2012-01-07,1,0.36,0.5,0.1642
8790,2012-01-07,1,0.38,0.46,0.1642
8791,2012-01-07,1,0.36,0.5,0.1045
8792,2012-01-07,1,0.32,0.57,0.1045
8793,2012-01-07,1,0.32,0.57,0.0896
8794,2012-01-07,1,0.26,0.75,0.1045
8795,2012-01-07,1,0.26,0.75,0.1045
8796,2012-01-07,1,0.22,0.87,0.194
8797,2012-01-07,1,0.24,0.75,0.1045
8798,2012-01-07,1,0.22,0.8,0.1343
8799,2012-01-07,1,0.28,0.75,0.0896
8800,2012-01-07,1,0.34,0.57,0.2239
8801,2012-01-07,1,0.4,0.43,0.2239
8802,2012-01-07,1,0.44,0.44,0.194
8803,2012-01-07,1,0.5,0.42,0.2836
8804,2012-01-07,1,0.58,0.37,0.2985
8805,2012-01-07,1,0.56,0.37,0.2836
8806,2012-01-07,1,0.54,0.43,0.1343
8807,2012-01-07,1,0.54,0.45,0.1343
8808,2012-01-07,1,0.52,0.42,0.1045
8809,2012-01-07,1,0.5,0.39,0.2537
8810,2012-01-07,1,0.44,0.44,0.2239
8811,2012-01-07,1,0.44,0.38,0.2537
8812,2012-01-07,1,0.42,0.38,0.2239
8813,2012-01-08,1,0.38,0.4,0.2836
8814,2012-01-08,1,0.34,0.42,0.194
8815,2012-01-08,1,0.36,0.37,0.2836
8816,2012-01-08,1,0.34,0.42,0.1343
8817,2012-01-08,1,0.32,0.49,0.2537
8818,2012-01-08,1,0.32,0.49,0.1045
8819,2012-01-08,1,0.3,0.52,0.0
8820,2012-01-08,1,0.3,0.52,0.0
8821,2012-01-08,1,0.3,0.52,0.1343
8822,2012-01-08,1,0.32,0.53,0.1343
8823,2012-01-08,1,0.34,0.49,0.1642
8824,2012-01-08,1,0.36,0.46,0.2239
8825,2012-01-08,1,0.38,0.43,0.2239
8826,2012-01-08,1,0.4,0.37,0.2985
8827,2012-01-08,1,0.4,0.4,0.194
8828,2012-01-08,1,0.4,0.37,0.2836
8829,2012-01-08,1,0.4,0.37,0.2985
8830,2012-01-08,1,0.38,0.4,0.2239
8831,2012-01-08,1,0.34,0.46,0.2239
8832,2012-01-08,1,0.32,0.49,0.194
8833,2012-01-08,1,0.3,0.52,0.1642
8834,2012-01-08,1,0.28,0.56,0.2239
8835,2012-01-08,1,0.26,0.6,0.1045
8836,2012-01-08,1,0.26,0.56,0.2537
8837,2012-01-09,1,0.24,0.6,0.2239
8838,2012-01-09,1,0.24,0.6,0.1343
8839,2012-01-09,1,0.24,0.56,0.1343
8840,2012-01-09,1,0.24,0.52,0.1642
8841,2012-01-09,1,0.22,0.64,0.1045
8842,2012-01-09,1,0.2,0.64,0.0896
8843,2012-01-09,1,0.22,0.6,0.1343
8844,2012-01-09,1,0.22,0.6,0.1045
8845,2012-01-09,1,0.22,0.55,0.0896
8846,2012-01-09,1,0.22,0.64,0.0
8847,2012-01-09,1,0.24,0.6,0.0
8848,2012-01-09,1,0.26,0.56,0.0896
8849,2012-01-09,1,0.26,0.56,0.1045
8850,2012-01-09,1,0.26,0.56,0.1045
8851,2012-01-09,1,0.22,0.75,0.1642
8852,2012-01-09,1,0.22,0.75,0.1642
8853,2012-01-09,1,0.22,0.87,0.0896
8854,2012-01-09,1,0.22,0.87,0.0
8855,2012-01-09,1,0.2,0.86,0.0896
8856,2012-01-09,1,0.2,0.93,0.0896
8857,2012-01-09,1,0.2,0.86,0.0896
8858,2012-01-09,1,0.2,0.93,0.0
8859,2012-01-09,1,0.2,0.92,0.1045
8860,2012-01-09,1,0.22,0.87,0.1045
8861,2012-01-10,1,0.22,0.87,0.1045
8862,2012-01-10,1,0.22,0.93,0.1045
8863,2012-01-10,1,0.22,0.87,0.1642
8864,2012-01-10,1,0.2,0.86,0.1642
8865,2012-01-10,1,0.4,0.47,0.2239
8866,2012-01-10,1,0.18,0.93,0.194
8867,2012-01-10,1,0.18,0.93,0.1642
8868,2012-01-10,1,0.18,0.93,0.1642
8869,2012-01-10,1,0.18,0.93,0.1642
8870,2012-01-10,1,0.18,0.93,0.1642
8871,2012-01-10,1,0.42,0.38,0.2985
8872,2012-01-10,1,0.42,0.38,0.2985
8873,2012-01-10,1,0.42,0.38,0.2985
8874,2012-01-10,1,0.42,0.38,0.2985
8875,2012-01-10,1,0.42,0.38,0.2985
8876,2012-01-10,1,0.42,0.38,0.3582
8877,2012-01-10,1,0.42,0.38,0.2537
8878,2012-01-10,1,0.4,0.4,0.1045
8879,2012-01-10,1,0.38,0.46,0.1045
8880,2012-01-10,1,0.34,0.53,0.1045
8881,2012-01-10,1,0.32,0.66,0.0896
8882,2012-01-10,1,0.3,0.7,0.0896
8883,2012-01-10,1,0.26,0.81,0.1045
8884,2012-01-11,1,0.26,0.81,0.0
8885,2012-01-11,1,0.24,0.87,0.0896
8886,2012-01-11,1,0.2,0.85,0.1642
8887,2012-01-11,1,0.22,0.8,0.0
8888,2012-01-11,1,0.2,0.8,0.1343
8889,2012-01-11,1,0.2,0.8,0.1343
8890,2012-01-11,1,0.2,0.86,0.1343
8891,2012-01-11,1,0.2,0.8,0.1343
8892,2012-01-11,1,0.2,0.82,0.1045
8893,2012-01-11,1,0.2,0.86,0.1343
8894,2012-01-11,1,0.24,0.87,0.1343
8895,2012-01-11,1,0.26,0.87,0.0896
8896,2012-01-11,1,0.3,0.81,0.0
8897,2012-01-11,1,0.32,0.76,0.0
8898,2012-01-11,1,0.32,0.81,0.1045
8899,2012-01-11,1,0.34,0.87,0.0896
8900,2012-01-11,1,0.34,0.87,0.2537
8901,2012-01-11,1,0.34,0.87,0.2239
8902,2012-01-11,1,0.34,0.87,0.194
8903,2012-01-11,1,0.32,0.93,0.2239
8904,2012-01-11,1,0.32,0.93,0.1642
8905,2012-01-11,1,0.34,0.87,0.2239
8906,2012-01-11,1,0.34,0.87,0.194
8907,2012-01-11,1,0.34,0.87,0.2239
8908,2012-01-12,1,0.34,0.93,0.194
8909,2012-01-12,1,0.36,0.93,0.194
8910,2012-01-12,1,0.36,0.93,0.2537
8911,2012-01-12,1,0.36,0.93,0.2537
8912,2012-01-12,1,0.36,0.93,0.194
8913,2012-01-12,1,0.34,0.93,0.0896
8914,2012-01-12,1,0.36,0.93,0.1343
8915,2012-01-12,1,0.34,0.87,0.2836
8916,2012-01-12,1,0.32,0.81,0.194
8917,2012-01-12,1,0.32,0.81,0.1045
8918,2012-01-12,1,0.34,0.81,0.1045
8919,2012-01-12,1,0.34,0.81,0.1045
8920,2012-01-12,1,0.34,0.81,0.1045
8921,2012-01-12,1,0.42,0.77,0.1642
8922,2012-01-12,1,0.42,0.77,0.1642
8923,2012-01-12,1,0.44,0.72,0.1343
8924,2012-01-12,1,0.46,0.67,0.194
8925,2012-01-12,1,0.46,0.63,0.1642
8926,2012-01-12,1,0.44,0.67,0.194
8927,2012-01-12,1,0.42,0.71,0.1642
8928,2012-01-12,1,0.42,0.71,0.194
8929,2012-01-12,1,0.44,0.67,0.1343
8930,2012-01-12,1,0.38,0.76,0.2985
8931,2012-01-12,1,0.4,0.76,0.3284
8932,2012-01-13,1,0.4,0.71,0.2836
8933,2012-01-13,1,0.38,0.76,0.2985
8934,2012-01-13,1,0.4,0.76,0.3582
8935,2012-01-13,1,0.36,0.87,0.2537
8936,2012-01-13,1,0.32,0.7,0.4925
8937,2012-01-13,1,0.3,0.7,0.5522
8938,2012-01-13,1,0.26,0.75,0.2239
8939,2012-01-13,1,0.26,0.6,0.2239
8940,2012-01-13,1,0.24,0.52,0.3582
8941,2012-01-13,1,0.22,0.47,0.3881
8942,2012-01-13,1,0.24,0.44,0.4478
8943,2012-01-13,1,0.24,0.38,0.6119
8944,2012-01-13,1,0.24,0.38,0.4925
8945,2012-01-13,1,0.26,0.33,0.5224
8946,2012-01-13,1,0.26,0.33,0.5522
8947,2012-01-13,1,0.26,0.33,0.5821
8948,2012-01-13,1,0.28,0.3,0.4627
8949,2012-01-13,1,0.28,0.33,0.4179
8950,2012-01-13,1,0.26,0.38,0.2985
8951,2012-01-13,1,0.26,0.38,0.2836
8952,2012-01-13,1,0.24,0.41,0.1642
8953,2012-01-13,1,0.24,0.41,0.2836
8954,2012-01-13,1,0.2,0.47,0.3284
8955,2012-01-13,1,0.18,0.47,0.194
8956,2012-01-14,1,0.16,0.47,0.1045
8957,2012-01-14,1,0.16,0.47,0.194
8958,2012-01-14,1,0.16,0.47,0.1642
8959,2012-01-14,1,0.14,0.54,0.1045
8960,2012-01-14,1,0.14,0.5,0.1343
8961,2012-01-14,1,0.14,0.5,0.1343
8962,2012-01-14,1,0.14,0.5,0.0
8963,2012-01-14,1,0.14,0.5,0.1343
8964,2012-01-14,1,0.12,0.54,0.1045
8965,2012-01-14,1,0.14,0.5,0.1045
8966,2012-01-14,1,0.16,0.47,0.0
8967,2012-01-14,1,0.2,0.4,0.194
8968,2012-01-14,1,0.22,0.41,0.2537
8969,2012-01-14,1,0.22,0.44,0.2836
8970,2012-01-14,1,0.24,0.41,0.2985
8971,2012-01-14,1,0.24,0.38,0.2985
8972,2012-01-14,1,0.24,0.38,0.2239
8973,2012-01-14,1,0.24,0.41,0.2537
8974,2012-01-14,1,0.22,0.41,0.194
8975,2012-01-14,1,0.2,0.47,0.2239
8976,2012-01-14,1,0.2,0.44,0.2537
8977,2012-01-14,1,0.18,0.43,0.2537
8978,2012-01-14,1,0.16,0.47,0.3582
8979,2012-01-14,1,0.16,0.47,0.2239
8980,2012-01-15,1,0.16,0.47,0.3284
8981,2012-01-15,1,0.16,0.47,0.2985
8982,2012-01-15,1,0.16,0.47,0.2836
8983,2012-01-15,1,0.16,0.48,0.3881
8984,2012-01-15,1,0.16,0.47,0.3881
